nohup: ignoring input

=================================================================
========================== Tiny-ImageNet ==========================
=================================================================

Download not needed, files already on disk.
Download not needed, files already on disk.
==========	 task: 0	 categories: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19] 	==========
epoch: 1	 task: 0 	 category: 0 	 loss: 0.035673 	 posloss: 44.734108 	 negloss: 0.045568
epoch: 90	 task: 0 	 category: 2 	 loss: 0.001328 	 posloss: 1.390453 	 negloss: 0.016257
epoch: 95	 task: 0 	 category: 2 	 loss: 0.000927 	 posloss: 0.986820 	 negloss: 0.010224
epoch: 100	 task: 0 	 category: 2 	 loss: 0.000984 	 posloss: 1.011882 	 negloss: 0.012927
means tensor([ 0.0018, -0.0054, -0.0115,  ...,  0.0023, -0.0086,  0.0016])
degree 113
epoch: 1	 task: 0 	 category: 3 	 loss: 0.034790 	 posloss: 43.617798 	 negloss: 0.042739
epoch: 5	 task: 0 	 category: 3 	 loss: 0.010386 	 posloss: 12.296996 	 negloss: 0.044671
epoch: 10	 task: 0 	 category: 3 	 loss: 0.009576 	 posloss: 11.233336 	 negloss: 0.049669
epoch: 15	 task: 0 	 category: 3 	 loss: 0.009150 	 posloss: 10.825212 	 negloss: 0.046662
epoch: 20	 task: 0 	 category: 3 	 loss: 0.008447 	 posloss: 9.759562 	 negloss: 0.049877
epoch: 25	 task: 0 	 category: 3 	 loss: 0.008120 	 posloss: 9.404663 	 negloss: 0.049087
epoch: 30	 task: 0 	 category: 3 	 loss: 0.007705 	 posloss: 8.932503 	 negloss: 0.048899
epoch: 35	 task: 0 	 category: 3 	 loss: 0.007194 	 posloss: 8.227320 	 negloss: 0.046111
epoch: 40	 task: 0 	 category: 3 	 loss: 0.006738 	 posloss: 7.670508 	 negloss: 0.044093
epoch: 45	 task: 0 	 category: 3 	 loss: 0.006407 	 posloss: 7.367148 	 negloss: 0.038264
epoch: 50	 task: 0 	 category: 3 	 loss: 0.005996 	 posloss: 6.890319 	 negloss: 0.041318
epoch: 55	 task: 0 	 category: 3 	 loss: 0.005825 	 posloss: 6.676134 	 negloss: 0.037587
epoch: 60	 task: 0 	 category: 3 	 loss: 0.005402 	 posloss: 6.077112 	 negloss: 0.036445
epoch: 65	 task: 0 	 category: 3 	 loss: 0.004988 	 posloss: 5.704332 	 negloss: 0.034899
epoch: 70	 task: 0 	 category: 3 	 loss: 0.004672 	 posloss: 5.237134 	 negloss: 0.031019
epoch: 75	 task: 0 	 category: 3 	 loss: 0.004395 	 posloss: 4.921705 	 negloss: 0.033104
epoch: 80	 task: 0 	 category: 3 	 loss: 0.003986 	 posloss: 4.497953 	 negloss: 0.031791
epoch: 85	 task: 0 	 category: 3 	 loss: 0.004183 	 posloss: 4.694368 	 negloss: 0.026050
epoch: 90	 task: 0 	 category: 3 	 loss: 0.003504 	 posloss: 3.867742 	 negloss: 0.032494
epoch: 95	 task: 0 	 category: 3 	 loss: 0.003200 	 posloss: 3.662130 	 negloss: 0.022826
epoch: 100	 task: 0 	 category: 3 	 loss: 0.003193 	 posloss: 3.644296 	 negloss: 0.021271
means tensor([ 0.0028,  0.0233, -0.0003,  ...,  0.0036,  0.0130, -0.0063])
degree 128
epoch: 1	 task: 0 	 category: 4 	 loss: 0.037271 	 posloss: 46.651798 	 negloss: 0.054215
epoch: 5	 task: 0 	 category: 4 	 loss: 0.005979 	 posloss: 6.478520 	 negloss: 0.061848
epoch: 10	 task: 0 	 category: 4 	 loss: 0.004659 	 posloss: 4.968965 	 negloss: 0.052219
epoch: 15	 task: 0 	 category: 4 	 loss: 0.004322 	 posloss: 4.544050 	 negloss: 0.051411
epoch: 20	 task: 0 	 category: 4 	 loss: 0.003846 	 posloss: 3.928398 	 negloss: 0.051869
epoch: 25	 task: 0 	 category: 4 	 loss: 0.003475 	 posloss: 3.512913 	 negloss: 0.043866
epoch: 30	 task: 0 	 category: 4 	 loss: 0.003355 	 posloss: 3.327382 	 negloss: 0.050041
epoch: 35	 task: 0 	 category: 4 	 loss: 0.002890 	 posloss: 2.878956 	 negloss: 0.039302
epoch: 40	 task: 0 	 category: 4 	 loss: 0.002582 	 posloss: 2.466327 	 negloss: 0.044161
epoch: 45	 task: 0 	 category: 4 	 loss: 0.002482 	 posloss: 2.453438 	 negloss: 0.037725
epoch: 50	 task: 0 	 category: 4 	 loss: 0.002361 	 posloss: 2.393031 	 negloss: 0.033093
epoch: 55	 task: 0 	 category: 4 	 loss: 0.002191 	 posloss: 2.191154 	 negloss: 0.031153
epoch: 60	 task: 0 	 category: 4 	 loss: 0.002211 	 posloss: 2.234527 	 negloss: 0.030998
epoch: 65	 task: 0 	 category: 4 	 loss: 0.001631 	 posloss: 1.640022 	 negloss: 0.023530
epoch: 70	 task: 0 	 category: 4 	 loss: 0.001674 	 posloss: 1.644219 	 negloss: 0.026123
epoch: 75	 task: 0 	 category: 4 	 loss: 0.001401 	 posloss: 1.394682 	 negloss: 0.020210
epoch: 80	 task: 0 	 category: 4 	 loss: 0.001434 	 posloss: 1.388679 	 negloss: 0.022692
epoch: 85	 task: 0 	 category: 4 	 loss: 0.001171 	 posloss: 1.137678 	 negloss: 0.018800
epoch: 90	 task: 0 	 category: 4 	 loss: 0.001126 	 posloss: 1.164621 	 negloss: 0.014563
epoch: 95	 task: 0 	 category: 4 	 loss: 0.000868 	 posloss: 0.865460 	 negloss: 0.012910
epoch: 100	 task: 0 	 category: 4 	 loss: 0.000921 	 posloss: 0.934654 	 negloss: 0.011796
means tensor([ 0.0225,  0.0284, -0.0384,  ..., -0.0653, -0.0294, -0.0376])
degree 100
epoch: 1	 task: 0 	 category: 5 	 loss: 0.038403 	 posloss: 47.874599 	 negloss: 0.067289
epoch: 5	 task: 0 	 category: 5 	 loss: 0.011002 	 posloss: 12.840390 	 negloss: 0.065402
epoch: 10	 task: 0 	 category: 5 	 loss: 0.009207 	 posloss: 10.635424 	 negloss: 0.058498
epoch: 15	 task: 0 	 category: 5 	 loss: 0.009067 	 posloss: 10.124541 	 negloss: 0.067250
epoch: 20	 task: 0 	 category: 5 	 loss: 0.008091 	 posloss: 9.115367 	 negloss: 0.061400
epoch: 25	 task: 0 	 category: 5 	 loss: 0.007534 	 posloss: 8.321143 	 negloss: 0.068270
epoch: 30	 task: 0 	 category: 5 	 loss: 0.007035 	 posloss: 7.703085 	 negloss: 0.067620
epoch: 35	 task: 0 	 category: 5 	 loss: 0.006569 	 posloss: 7.013129 	 negloss: 0.068699
epoch: 40	 task: 0 	 category: 5 	 loss: 0.005928 	 posloss: 6.429593 	 negloss: 0.058405
epoch: 45	 task: 0 	 category: 5 	 loss: 0.005624 	 posloss: 6.015918 	 negloss: 0.061448
epoch: 50	 task: 0 	 category: 5 	 loss: 0.005028 	 posloss: 5.344646 	 negloss: 0.055954
epoch: 55	 task: 0 	 category: 5 	 loss: 0.004484 	 posloss: 4.742033 	 negloss: 0.052505
epoch: 60	 task: 0 	 category: 5 	 loss: 0.004357 	 posloss: 4.519281 	 negloss: 0.052826
epoch: 65	 task: 0 	 category: 5 	 loss: 0.003955 	 posloss: 4.037941 	 negloss: 0.053058
epoch: 70	 task: 0 	 category: 5 	 loss: 0.003894 	 posloss: 3.991621 	 negloss: 0.049489
epoch: 75	 task: 0 	 category: 5 	 loss: 0.003485 	 posloss: 3.570642 	 negloss: 0.046825
epoch: 80	 task: 0 	 category: 5 	 loss: 0.002984 	 posloss: 3.151904 	 negloss: 0.033016
epoch: 85	 task: 0 	 category: 5 	 loss: 0.002816 	 posloss: 2.872402 	 negloss: 0.038505
epoch: 90	 task: 0 	 category: 5 	 loss: 0.002928 	 posloss: 2.944690 	 negloss: 0.042301
epoch: 95	 task: 0 	 category: 5 	 loss: 0.002399 	 posloss: 2.471813 	 negloss: 0.031032
epoch: 100	 task: 0 	 category: 5 	 loss: 0.002264 	 posloss: 2.283512 	 negloss: 0.031668
means tensor([ 0.0352,  0.0099, -0.0119,  ...,  0.0156,  0.0101, -0.0160])
degree 102
epoch: 1	 task: 0 	 category: 6 	 loss: 0.033565 	 posloss: 42.153538 	 negloss: 0.038035
epoch: 5	 task: 0 	 category: 6 	 loss: 0.011151 	 posloss: 13.383062 	 negloss: 0.046862
epoch: 10	 task: 0 	 category: 6 	 loss: 0.009766 	 posloss: 11.746016 	 negloss: 0.039121
epoch: 15	 task: 0 	 category: 6 	 loss: 0.009699 	 posloss: 11.474238 	 negloss: 0.047462
epoch: 20	 task: 0 	 category: 6 	 loss: 0.009176 	 posloss: 10.754291 	 negloss: 0.052149
epoch: 25	 task: 0 	 category: 6 	 loss: 0.008609 	 posloss: 9.851402 	 negloss: 0.057842
epoch: 30	 task: 0 	 category: 6 	 loss: 0.008369 	 posloss: 9.595771 	 negloss: 0.057593
epoch: 35	 task: 0 	 category: 6 	 loss: 0.008128 	 posloss: 9.274669 	 negloss: 0.058126
epoch: 40	 task: 0 	 category: 6 	 loss: 0.007683 	 posloss: 8.685877 	 negloss: 0.057915
epoch: 45	 task: 0 	 category: 6 	 loss: 0.007260 	 posloss: 8.260025 	 negloss: 0.051388
epoch: 50	 task: 0 	 category: 6 	 loss: 0.007006 	 posloss: 8.031336 	 negloss: 0.046749
epoch: 55	 task: 0 	 category: 6 	 loss: 0.006792 	 posloss: 7.555827 	 negloss: 0.055767
epoch: 60	 task: 0 	 category: 6 	 loss: 0.006274 	 posloss: 7.137340 	 negloss: 0.045054
epoch: 65	 task: 0 	 category: 6 	 loss: 0.005956 	 posloss: 6.621485 	 negloss: 0.047458
epoch: 70	 task: 0 	 category: 6 	 loss: 0.005467 	 posloss: 6.141165 	 negloss: 0.041103
epoch: 75	 task: 0 	 category: 6 	 loss: 0.005343 	 posloss: 6.008755 	 negloss: 0.041516
epoch: 80	 task: 0 	 category: 6 	 loss: 0.004902 	 posloss: 5.456774 	 negloss: 0.040363
epoch: 85	 task: 0 	 category: 6 	 loss: 0.004507 	 posloss: 5.011650 	 negloss: 0.035537
epoch: 90	 task: 0 	 category: 6 	 loss: 0.004318 	 posloss: 4.765342 	 negloss: 0.036357
epoch: 95	 task: 0 	 category: 6 	 loss: 0.004200 	 posloss: 4.736757 	 negloss: 0.033654
epoch: 100	 task: 0 	 category: 6 	 loss: 0.003718 	 posloss: 4.096996 	 negloss: 0.032308
means tensor([-0.0164, -0.0094, -0.0361,  ..., -0.0286, -0.0045, -0.0343])
degree 127
epoch: 1	 task: 0 	 category: 7 	 loss: 0.033040 	 posloss: 41.457684 	 negloss: 0.038708
epoch: 5	 task: 0 	 category: 7 	 loss: 0.010770 	 posloss: 12.900432 	 negloss: 0.045490
epoch: 10	 task: 0 	 category: 7 	 loss: 0.009994 	 posloss: 11.852565 	 negloss: 0.042119
epoch: 15	 task: 0 	 category: 7 	 loss: 0.009381 	 posloss: 10.986394 	 negloss: 0.048125
epoch: 20	 task: 0 	 category: 7 	 loss: 0.008222 	 posloss: 9.752682 	 negloss: 0.040593
epoch: 25	 task: 0 	 category: 7 	 loss: 0.007728 	 posloss: 9.019432 	 negloss: 0.044207
epoch: 30	 task: 0 	 category: 7 	 loss: 0.007264 	 posloss: 8.385429 	 negloss: 0.042763
epoch: 35	 task: 0 	 category: 7 	 loss: 0.006557 	 posloss: 7.580950 	 negloss: 0.040780
epoch: 40	 task: 0 	 category: 7 	 loss: 0.006041 	 posloss: 6.944643 	 negloss: 0.041286
epoch: 45	 task: 0 	 category: 7 	 loss: 0.005562 	 posloss: 6.397752 	 negloss: 0.033203
epoch: 50	 task: 0 	 category: 7 	 loss: 0.005341 	 posloss: 6.016041 	 negloss: 0.040188
epoch: 55	 task: 0 	 category: 7 	 loss: 0.004941 	 posloss: 5.624626 	 negloss: 0.036863
epoch: 60	 task: 0 	 category: 7 	 loss: 0.004505 	 posloss: 5.192767 	 negloss: 0.029862
epoch: 65	 task: 0 	 category: 7 	 loss: 0.003975 	 posloss: 4.574393 	 negloss: 0.025615
epoch: 70	 task: 0 	 category: 7 	 loss: 0.003872 	 posloss: 4.374808 	 negloss: 0.030243
epoch: 75	 task: 0 	 category: 7 	 loss: 0.003335 	 posloss: 3.773191 	 negloss: 0.026084
epoch: 80	 task: 0 	 category: 7 	 loss: 0.003181 	 posloss: 3.572030 	 negloss: 0.026324
epoch: 85	 task: 0 	 category: 7 	 loss: 0.003137 	 posloss: 3.457146 	 negloss: 0.029379
epoch: 90	 task: 0 	 category: 7 	 loss: 0.002722 	 posloss: 2.983202 	 negloss: 0.025073
epoch: 95	 task: 0 	 category: 7 	 loss: 0.002400 	 posloss: 2.677704 	 negloss: 0.020745
epoch: 100	 task: 0 	 category: 7 	 loss: 0.002413 	 posloss: 2.572953 	 negloss: 0.027131
means tensor([-0.0059, -0.0197, -0.0104,  ...,  0.0165,  0.0119,  0.0177])
degree 143
epoch: 1	 task: 0 	 category: 8 	 loss: 0.035193 	 posloss: 44.217094 	 negloss: 0.043679
epoch: 5	 task: 0 	 category: 8 	 loss: 0.008382 	 posloss: 9.382308 	 negloss: 0.066259
epoch: 10	 task: 0 	 category: 8 	 loss: 0.007207 	 posloss: 7.868481 	 negloss: 0.066431
epoch: 15	 task: 0 	 category: 8 	 loss: 0.006342 	 posloss: 6.840265 	 negloss: 0.067262
epoch: 20	 task: 0 	 category: 8 	 loss: 0.005447 	 posloss: 5.899322 	 negloss: 0.056466
epoch: 25	 task: 0 	 category: 8 	 loss: 0.004804 	 posloss: 5.175179 	 negloss: 0.050313
epoch: 30	 task: 0 	 category: 8 	 loss: 0.004219 	 posloss: 4.466107 	 negloss: 0.049186
epoch: 35	 task: 0 	 category: 8 	 loss: 0.003987 	 posloss: 4.269672 	 negloss: 0.042871
epoch: 40	 task: 0 	 category: 8 	 loss: 0.003313 	 posloss: 3.494231 	 negloss: 0.038454
epoch: 45	 task: 0 	 category: 8 	 loss: 0.003194 	 posloss: 3.477919 	 negloss: 0.031491
epoch: 50	 task: 0 	 category: 8 	 loss: 0.002652 	 posloss: 2.769063 	 negloss: 0.032916
epoch: 55	 task: 0 	 category: 8 	 loss: 0.002296 	 posloss: 2.390693 	 negloss: 0.028867
epoch: 60	 task: 0 	 category: 8 	 loss: 0.001852 	 posloss: 1.965593 	 negloss: 0.020037
epoch: 65	 task: 0 	 category: 8 	 loss: 0.001953 	 posloss: 1.968531 	 negloss: 0.027198
epoch: 70	 task: 0 	 category: 8 	 loss: 0.001662 	 posloss: 1.677227 	 negloss: 0.023660
epoch: 75	 task: 0 	 category: 8 	 loss: 0.001456 	 posloss: 1.488547 	 negloss: 0.018867
epoch: 80	 task: 0 	 category: 8 	 loss: 0.001335 	 posloss: 1.306829 	 negloss: 0.020931
epoch: 85	 task: 0 	 category: 8 	 loss: 0.001215 	 posloss: 1.263999 	 negloss: 0.015314
epoch: 90	 task: 0 	 category: 8 	 loss: 0.001206 	 posloss: 1.328722 	 negloss: 0.011292
epoch: 95	 task: 0 	 category: 8 	 loss: 0.000912 	 posloss: 0.990789 	 negloss: 0.009326
epoch: 100	 task: 0 	 category: 8 	 loss: 0.000848 	 posloss: 0.866265 	 negloss: 0.007657
means tensor([-0.0178, -0.0126, -0.0180,  ..., -0.0408, -0.0038, -0.0068])
degree 75
epoch: 1	 task: 0 	 category: 9 	 loss: 0.034614 	 posloss: 43.322563 	 negloss: 0.047879
epoch: 5	 task: 0 	 category: 9 	 loss: 0.010770 	 posloss: 12.717830 	 negloss: 0.047826
epoch: 10	 task: 0 	 category: 9 	 loss: 0.010232 	 posloss: 12.150379 	 negloss: 0.046141
epoch: 15	 task: 0 	 category: 9 	 loss: 0.009213 	 posloss: 10.861361 	 negloss: 0.045579
epoch: 20	 task: 0 	 category: 9 	 loss: 0.008514 	 posloss: 10.043752 	 negloss: 0.044955
epoch: 25	 task: 0 	 category: 9 	 loss: 0.008013 	 posloss: 9.415380 	 negloss: 0.044286
epoch: 30	 task: 0 	 category: 9 	 loss: 0.007609 	 posloss: 8.786116 	 negloss: 0.042361
epoch: 35	 task: 0 	 category: 9 	 loss: 0.007066 	 posloss: 8.280340 	 negloss: 0.037295
epoch: 40	 task: 0 	 category: 9 	 loss: 0.006469 	 posloss: 7.513062 	 negloss: 0.039865
epoch: 45	 task: 0 	 category: 9 	 loss: 0.006074 	 posloss: 7.071255 	 negloss: 0.037057
epoch: 50	 task: 0 	 category: 9 	 loss: 0.005696 	 posloss: 6.591058 	 negloss: 0.035213
epoch: 55	 task: 0 	 category: 9 	 loss: 0.005184 	 posloss: 6.024222 	 negloss: 0.032196
epoch: 60	 task: 0 	 category: 9 	 loss: 0.004818 	 posloss: 5.542140 	 negloss: 0.032438
epoch: 65	 task: 0 	 category: 9 	 loss: 0.004420 	 posloss: 5.082203 	 negloss: 0.029264
epoch: 70	 task: 0 	 category: 9 	 loss: 0.004188 	 posloss: 4.804808 	 negloss: 0.027822
epoch: 75	 task: 0 	 category: 9 	 loss: 0.004037 	 posloss: 4.669556 	 negloss: 0.025018
epoch: 80	 task: 0 	 category: 9 	 loss: 0.003545 	 posloss: 4.038420 	 negloss: 0.025717
epoch: 85	 task: 0 	 category: 9 	 loss: 0.003314 	 posloss: 3.804981 	 negloss: 0.023025
epoch: 90	 task: 0 	 category: 9 	 loss: 0.003334 	 posloss: 3.811742 	 negloss: 0.023216
epoch: 95	 task: 0 	 category: 9 	 loss: 0.002963 	 posloss: 3.311502 	 negloss: 0.020336
epoch: 100	 task: 0 	 category: 9 	 loss: 0.002563 	 posloss: 2.857591 	 negloss: 0.022262
means tensor([ 0.0040,  0.0061, -0.0187,  ..., -0.0005,  0.0138,  0.0284])
degree 131
epoch: 1	 task: 0 	 category: 10 	 loss: 0.033522 	 posloss: 42.022915 	 negloss: 0.042706
epoch: 5	 task: 0 	 category: 10 	 loss: 0.010361 	 posloss: 12.463021 	 negloss: 0.042088
epoch: 10	 task: 0 	 category: 10 	 loss: 0.009287 	 posloss: 10.766205 	 negloss: 0.056582
epoch: 15	 task: 0 	 category: 10 	 loss: 0.008231 	 posloss: 9.313072 	 negloss: 0.064311
epoch: 20	 task: 0 	 category: 10 	 loss: 0.007622 	 posloss: 8.399698 	 negloss: 0.068856
epoch: 25	 task: 0 	 category: 10 	 loss: 0.006710 	 posloss: 7.428284 	 negloss: 0.061108
epoch: 30	 task: 0 	 category: 10 	 loss: 0.006000 	 posloss: 6.493525 	 negloss: 0.062466
epoch: 35	 task: 0 	 category: 10 	 loss: 0.005632 	 posloss: 6.114504 	 negloss: 0.057534
epoch: 40	 task: 0 	 category: 10 	 loss: 0.005076 	 posloss: 5.514887 	 negloss: 0.051507
epoch: 45	 task: 0 	 category: 10 	 loss: 0.004827 	 posloss: 5.069727 	 negloss: 0.055727
epoch: 50	 task: 0 	 category: 10 	 loss: 0.004284 	 posloss: 4.582957 	 negloss: 0.047339
epoch: 55	 task: 0 	 category: 10 	 loss: 0.003950 	 posloss: 4.149473 	 negloss: 0.047188
epoch: 60	 task: 0 	 category: 10 	 loss: 0.003780 	 posloss: 3.989544 	 negloss: 0.042403
epoch: 65	 task: 0 	 category: 10 	 loss: 0.003162 	 posloss: 3.341064 	 negloss: 0.037153
epoch: 70	 task: 0 	 category: 10 	 loss: 0.003012 	 posloss: 3.050951 	 negloss: 0.042049
epoch: 75	 task: 0 	 category: 10 	 loss: 0.002680 	 posloss: 2.651279 	 negloss: 0.037088
epoch: 80	 task: 0 	 category: 10 	 loss: 0.002292 	 posloss: 2.368867 	 negloss: 0.029683
epoch: 85	 task: 0 	 category: 10 	 loss: 0.002296 	 posloss: 2.321089 	 negloss: 0.032354
epoch: 90	 task: 0 	 category: 10 	 loss: 0.002268 	 posloss: 2.314776 	 negloss: 0.030325
epoch: 95	 task: 0 	 category: 10 	 loss: 0.001588 	 posloss: 1.642005 	 negloss: 0.020552
epoch: 100	 task: 0 	 category: 10 	 loss: 0.001569 	 posloss: 1.513495 	 negloss: 0.025822
means tensor([-0.0024, -0.0134, -0.0119,  ..., -0.0053, -0.0148, -0.0060])
degree 97
epoch: 1	 task: 0 	 category: 11 	 loss: 0.032405 	 posloss: 40.481579 	 negloss: 0.052224
epoch: 5	 task: 0 	 category: 11 	 loss: 0.008979 	 posloss: 10.033970 	 negloss: 0.071258
epoch: 10	 task: 0 	 category: 11 	 loss: 0.007619 	 posloss: 8.220651 	 negloss: 0.079025
epoch: 15	 task: 0 	 category: 11 	 loss: 0.006861 	 posloss: 7.414887 	 negloss: 0.071339
